arrival_time,service_time,priority
2378.098396103588,7.848711451507808,3
2385.301673388465,6.7672312058118385,2
2397.8997222415196,0.5455186099903017,0
2403.0725994909817,2.7143707316532892,1
2406.27073577449,1.4310604674098588,0
2407.0400999037506,4.428189370556721,1
2410.3297335898824,0.8192935217966524,0
2412.1254995772288,0.3174460414678327,0
2418.120611288201,2.8396572615459834,1
2426.684985450215,1.6626778914913054,0
2441.38189068948,1.6593750699416292,0
2454.72228323408,0.8498723950810301,0
2458.964180843794,9.826335689171996,3
2467.8261037789957,16.11783952846143,3
2473.1097587471995,14.438777479315954,3
2493.333512935842,1.9221908083256904,0
2497.155546425533,0.6368675010457432,0
2500.706076373993,9.70872495588266,3
2504.4803629803223,0.25087730618581217,0
2519.366068213467,3.4323374729948433,1
2536.433999026756,6.124382625048239,2
2538.640728191186,12.045312053402634,3
2542.9677212794645,0.896552105840281,0
2596.446998872811,8.232366901230234,3
2600.810912910302,5.892535436509952,2
2602.506995562936,22.763299062449843,3
2604.9777003922554,4.3435333072624305,1
2618.8936844235895,4.503945895167096,1
2641.149564600713,1.3453806788232199,0
2653.7488105154684,5.3595629461917405,2
2654.7688742088285,0.5823960627669804,0
2667.2864282369032,5.870938883195455,2
2688.937027460161,2.1185033977693895,0
2704.0148490796464,6.598789108235985,2
2706.439668419726,0.7163322406964421,0
2707.5510308562802,0.540591108512915,0
2707.9469865370775,0.5656286601703427,0
2749.6940015885666,3.9432816326029356,1
2763.299999527208,2.6154946312475533,1
2769.289695169974,0.614198872207444,0
2773.43477790886,7.817360423172636,3
2774.871174178585,32.83700300215995,3
2778.6900854485534,0.9476567102372233,0
2792.5638291978207,6.4511915602131396,2
2796.8508956844857,15.412532964522383,3
2800.8862646245334,5.880741033495493,2
2805.3038854333554,4.858754034074084,1
2808.5067573204897,3.42714157009693,1
2821.8324634284927,0.7591696855837086,0
2832.605216041187,1.9373091550870831,0
2839.7060990005953,8.203977450204318,3
2855.1565703157703,0.5495058943606144,0
2855.6526823900267,3.1764196145308334,1
2856.4571062898335,3.8876983542506363,1
2856.6707501527367,4.36970134457454,1
2866.3688604225167,0.7253775732807708,0
2868.0681330504117,16.44202743906444,3
2877.9589510871447,7.026403990579016,2
2878.788103459971,5.001106967367994,2
2880.4926688946675,0.5503833615710856,0
2912.6080893097987,9.180841566960932,3
2940.9110735000613,2.444906460862831,0
2975.3720783224962,23.6751429946818,3
2992.425745254497,2.9880811157007647,1
3017.391607173767,10.398225538178295,3
3042.800846565687,6.300470921092633,2
3053.5744166294926,5.900798449238127,2
3066.323900126143,0.060270751951916404,0
3069.440718831483,0.15461257786533636,0
3080.654689996993,7.431401114002185,2
3085.573034316199,6.887271754827721,2
3098.561850606754,8.721456550381474,3
3112.5262405570716,11.034374869864916,3
3157.2189294071363,5.070149387452988,2
3161.9866346103804,0.09004363525396453,0
3173.0305720677607,3.052926601618505,1
3195.1667970048907,9.505338264091092,3
3201.688514035721,2.3664939722083256,0
3201.9214740990024,0.5170875225531376,0
3222.577630987233,6.7286737243866,2
3223.261635683057,3.4932257923367116,1
3230.4117001521067,1.2129503273748106,0
3236.8437540700165,13.117799528199553,3
3244.706043068608,0.32938428812710185,0
3286.1111074450882,3.067703355485901,1
3298.914070297155,1.9807535551089996,0
3329.140874519102,2.2361815368031834,0
3330.4486383320486,4.178545274592023,1
3335.73229954831,1.4048682568120625,0
3340.011674538629,1.3012984744812321,0
3344.7024666452826,18.734841648270866,3
3380.2574697156765,7.502440623843429,3
3396.1180334691594,5.996604528497682,2
3399.891538824963,3.337261882664063,1
3405.2232171650044,3.2037146464072217,1
3417.2465962979377,4.557589787079632,1
3425.8945249121357,7.563064466025164,3
3430.479251740587,9.719633993154071,3
3435.303269922982,8.249158116684912,3
3436.989179817057,5.312670500190298,2
3447.2004081179794,2.910872566425915,1
3448.7118685886253,2.61395478708533,1
3463.546866973263,3.094335238439929,1
3464.5626287368405,2.228118589033136,0
3472.608281777221,3.0087383655025493,1
3473.252705245486,6.595257866456303,2
3493.539651446058,0.4238297543397197,0
3503.9007301786046,6.024757240090273,2
3509.0181377274075,5.099321567169524,2
3511.4354007735583,0.3968828448982391,0
3514.1086520273584,3.7434441825535827,1
3516.337610501219,0.1538272165529853,0
3573.9121270951864,6.041900732308849,2
3576.081708548097,3.5371167228703695,1
3577.3044514838734,3.75073744141294,1
3581.980585210063,5.174450551684637,2
3583.1155895731613,3.502817347338402,1
3589.2553195998535,1.8843203080606785,0
3597.6909609275053,0.21288004867704818,0
3602.000959159034,6.304847503072104,2
3608.719274149783,8.231421447315675,3
3617.4895968304368,3.37547713905904,1
3632.6499427613494,1.892138098172722,0
3653.178722226146,6.797752111097062,2
3656.243612920301,1.2846793833615067,0
3665.625169369661,5.124994258963961,2
3676.1693553475375,4.114939150683464,1
3680.6523021036646,7.397344705590562,2
3686.3427531227167,0.08713068874788218,0
3686.400876293439,1.0319358988819634,0
3686.6309550002366,2.9011483440888766,1
3699.0068205461785,4.295719778697307,1
3703.2665851110337,9.343759481707659,3
3707.015144737951,16.96456434704513,3
3711.7980482068615,11.337849126932502,3
3712.93875237894,6.96377655218585,2
3716.863898498397,0.8495702599882479,0
3720.1783129400565,4.872854242199534,1
3723.6645331885825,1.7071494973498684,0
3726.1769755686564,2.9213717200503244,1
3730.928034993174,4.885082421431395,1
3747.009446254321,1.1788349838469177,0
3752.1589939990654,0.944858480259215,0
3755.083941221683,4.071971553386449,1
3755.1266725060177,1.9417468163707456,0
3759.818911661985,0.9419136381315669,0
3763.925012828821,4.228498118448563,1
3771.1225585128195,3.0252162506508093,1
3775.7978512103946,3.7977095067768896,1
3777.776718998564,0.9436306471049949,0
3791.0609984275543,3.102480818539469,1
3799.831703345258,4.377374624491276,1
3816.7963158079574,21.959403737221017,3
3829.8818683592713,15.152559261697588,3
3838.540719783906,1.4189891695132633,0
3844.5323728770713,3.5598425522444397,1
3849.8035724412903,2.011982391186672,0
3864.363732789617,14.184233833100478,3
3866.269041241496,0.8097300404907176,0
3876.638144765054,5.525474822406939,2
3906.9694445017385,3.9708504280842116,1
3921.218391533685,3.8078478817621417,1
3928.6954177742955,9.046683457236666,3
3936.624274111608,0.7109069046556384,0
3939.0176762346646,7.203931574759211,2
3959.173624225535,9.317859455255247,3
3963.3742344625994,1.1385041698994884,0
3977.669677128257,3.4718601195162644,1
3981.705997460483,3.593043418361477,1
3990.0979472456615,1.2944421377369286,0
3995.3449653496023,1.7389265579052278,0
4024.275355886777,2.7587940574708973,1
4054.734709497139,0.8916069081417375,0
4069.1851096954542,3.7469671889895872,1
4069.272953322298,6.602324689090066,2
4073.3096050972467,2.4063799821535428,0
4075.8585802810917,1.6912645368866281,0
4076.200060572345,4.066257520852845,1
4086.419842769218,4.423398229672153,1
4092.178940277991,0.8635690640613686,0
4095.01839904191,0.2886234800917376,0
4099.184329741927,12.877108720307126,3
4104.816652071927,18.20666531681115,3
4106.061492672247,7.304622786487396,2
4113.202619647496,7.414503046003496,2
4118.601372013501,0.2687340647029106,0
4128.938636261196,4.752985751649592,1
4133.874391617319,1.5164146142785262,0
4155.390253346164,3.5035221973173902,1
4173.271179511545,1.6446489964742557,0
4189.0533928477225,0.9904849868604206,0
4214.41727003138,7.755160552735125,3
4229.953196992053,4.256521513028481,1
4246.386730921187,10.246916071647432,3
4247.494838793838,11.182491081200727,3
4249.821627121398,1.5490202743829358,0
4268.830008093725,2.723578366656864,1
4289.162309026429,0.002362197925256747,0
4313.658100939788,12.215968549761657,3
4318.384003950761,1.4644574171479725,0
4320.40635067448,0.6326352343712828,0
4328.66871300527,1.8827716429314179,0
4339.447390450746,14.981957101637247,3
4347.115837852646,2.8625455755689635,1
4355.42974929909,4.066864606910013,1
4363.676824679902,2.4085425116158934,0
4365.311576872941,1.3178559102470278,0
4368.859310921799,0.802392581148906,0
4371.547382584475,1.1729683273468776,0
4389.981730297437,6.5643317480821315,2
4397.607989009031,3.0420156202903152,1
4415.9635912663625,1.781506760894623,0
4428.640050643606,0.40556254892690047,0
4435.390953383103,3.142132728177045,1
4438.3367651212975,5.322171077734135,2
4442.204128984833,9.194043960553703,3
4443.653750359005,0.9538356198502005,0
4457.068025730353,2.381447643217747,0
4467.697827107717,4.773738347041996,1
4468.193398220088,5.192508936944829,2
4474.493926950625,6.534102652917096,2
4487.609552972591,9.849557745279496,3
4496.113934779087,1.3568035876828584,0
4496.544851027006,14.985856058291281,3
4497.448710569728,2.339237992394066,0
4502.35055530826,7.151272407396158,2
4503.611283503225,2.6068896146787184,1
4505.143065541372,4.862108569951521,1
4506.803565767221,1.637319364321671,0
4507.3812357275465,1.7830852037689966,0
4508.8320675895175,2.0684958362442707,0
4509.457476773725,0.16411143261715824,0
4511.30941468021,0.32555785380517904,0
4527.74975119888,2.4774134020332483,0
4529.252210475608,1.0708604440983487,0
4529.466456601398,7.429491385156261,2
4534.2669251580555,2.197032767347086,0
4541.02782053075,6.585365383832345,2
4547.428018164205,2.972678476293832,1
4592.404574625271,2.9138321249974375,1
4607.141158527154,19.400349932653977,3
4616.216649412378,0.5081185206724533,0
4625.589513018205,5.274698693402979,2
4640.531937546256,10.359324018573803,3
4678.760853883216,5.149246469328215,2
4693.065829938442,1.0844583244615464,0
4696.5578586745405,1.1635858748165535,0
4697.213886815332,3.056562417663851,1
4699.71033410892,4.660027299649971,1
4713.1788774071865,0.5088010093268123,0
4716.686641788963,12.249396303638758,3
4722.202707083158,0.21044585653097533,0
4736.084549887797,0.660700108941572,0
4751.775204565706,10.037097352648951,3
4770.685804907727,1.39824547453741,0
4778.888179490602,13.038345535457397,3
4780.240390442033,3.2212863298392627,1
4781.159090249851,23.623359728852275,3
4797.112592968518,8.796929141561046,3
4797.670542638971,2.175750026597211,0
4813.83050830043,19.4500298792592,3
4814.814674111622,4.157526747039463,1
4855.665713930728,10.161318393027226,3
4859.663574562832,1.8650974712193238,0
4860.385161844112,2.2686925667360165,0
4870.622737867858,4.925339262359735,1
4874.543580493292,0.1194598510071691,0
4878.77452316434,1.983340478685072,0
4884.193426955742,2.8356494199638895,1
4888.090105598322,0.6202288500016473,0
4888.7688894017765,0.9157043945807786,0
4906.470836560109,1.7794488539396107,0
4909.118104260803,12.059842946683698,3
4915.476298345307,10.729451921044781,3
4919.159417120125,10.337826589337483,3
4920.7204884034545,6.205522867130728,2
4925.727019092576,10.934120659311516,3
4927.2519182439855,5.754888725774041,2
4931.396308266187,0.13984562107746185,0
4932.25735632905,6.487171042842741,2
4938.219622366731,6.15490071535244,2
4960.818020628422,1.343429317237236,0
4969.365075687861,2.3907142982965683,0
4988.383244675389,1.5002045589561523,0
5044.099861800901,3.7810672474235334,1
5057.839856503988,9.795449736857641,3
5058.9941379430675,6.971028146273547,2
5067.308832024146,2.1729342863631063,0
5072.314911482971,17.037940469821137,3
5108.732261437865,20.757580266618458,3
5109.8889939959845,12.672540650961876,3
5124.775333767602,3.9212691123041625,1
5131.912863068316,0.3097557002437429,0
5132.943725386603,3.1396193360664224,1
5140.663511509633,2.246197034920931,0
5147.790321563255,8.065265448211704,3
5160.944889036359,0.05881911685537947,0
5161.20745479285,8.581195459517037,3
5168.97347751295,9.582353250499354,3
5175.718359710159,13.6471914366764,3
5189.613238293487,0.13256463754355946,0
5193.267680057206,8.668294499931024,3
5196.989414965236,18.614158065971324,3
5208.193435663979,3.336712543264785,1
5223.738614223442,15.379607634655711,3
5227.779168624435,0.6388843256552452,0
5236.909216651536,9.553199840698326,3
5248.353734933261,0.6442954641769545,0
5255.608285764162,0.8719560828642599,0
5259.341235563531,0.24132745547321102,0
5264.3945528503655,2.9106779089560524,1
5274.480186126214,5.645766784150981,2
5276.602123494109,15.950341269877645,3
5289.290537425162,2.7111550453323967,1
5290.877742435579,4.283777390273523,1
5294.289430389879,0.9389561056923637,0
5320.383949596771,0.5384517656913659,0
5320.78888076048,7.422560156155129,2
5339.700323490848,1.749369249013497,0
5343.279066502069,6.689244354667261,2
5372.8324971998445,22.522161936069804,3
5375.723207667622,3.2106222523122416,1
5396.177869211972,6.462263877484447,2
5409.330907179247,1.7494036760939835,0
5419.311826480711,17.772023944894688,3
5420.1952862674,14.880490979470517,3
5440.781541857922,4.898998718994084,1
5462.013827885079,1.2873499752669388,0
5462.527442636356,5.569838373538063,2
5488.184095864445,34.70586634455412,3
5497.712368920322,1.8807240459802794,0
5503.787027612745,5.438080123903027,2
5508.250405513188,2.7829120922056103,1
5518.19548828609,0.8469729393059002,0
5519.113289696588,11.617522552773485,3
5537.8027754711975,2.8948004113127537,1
5541.829734756181,21.76751163985274,3
5548.234588356913,2.3311809745284426,0
5551.412477170425,1.1449773534086767,0
5561.699511030606,8.002447266590108,3
5568.518182221922,0.4663926514849304,0
5584.623335024555,0.8889840454651888,0
5585.5534726064625,7.6619838979855475,3
5586.818852063192,1.5264758127151512,0
5591.18975660191,0.6969938043887172,0
5592.590024611524,1.1811606186426482,0
5594.023531445407,9.300895608374532,3
5599.2605226098185,5.415743123848096,2
5599.4015290230545,1.5128728888053546,0
5600.72110651088,0.547528961590982,0
5606.282996817854,3.2364870784144486,1
5625.193874552011,0.21322336757405919,0
5631.388441675614,0.4301608390455981,0
5632.462832082468,4.229304350232936,1
5643.267282211585,2.766933038498279,1
5647.9030754490805,5.513577842543329,2
5676.821502612334,3.5273970702647994,1
5696.465135597947,6.906172668201638,2
5697.744289822163,0.04063832870434105,0
5699.962760324433,4.301201360089797,1
5701.0326370126,0.3622782454844055,0
5710.071533393487,13.027181486960796,3
5715.371762705454,3.3874033066300804,1
5716.172028038893,0.30630112560712935,0
5716.3991443791565,4.138728313131688,1
5719.163238581662,7.571408531291086,3
5724.099726469782,3.5119718482043147,1
5749.999211390839,2.414556875844817,0
5751.169672337557,2.220082296731595,0
5758.960406278519,0.6584638010719349,0
5811.606628394839,1.4096874585979173,0
5816.837771522712,1.0799204020236137,0
5827.106926965939,1.2012002246176918,0
5837.991992294696,4.024974727039005,1
5839.242500124156,1.0274343945569988,0
5849.805118581986,3.692507335092503,1
5858.782385943065,1.8910819835268347,0
5867.094477451362,3.519006840926056,1
5873.335127391913,8.655783994748692,3
5879.015422066418,9.283969287582456,3
5881.149945497217,1.8606698478444224,0
5891.336440624246,1.6459055878081745,0
5915.589070585317,0.18089806196767466,0
5916.430653560044,1.12001173131914,0
5921.160140091385,4.343113294276367,1
5922.919981962445,8.495864934532573,3
5925.015868507983,1.3813190938775122,0
5926.529871193685,1.7972850600655155,0
5929.074831387353,0.6712312786319378,0
5932.288874870795,4.239935917955512,1
5934.926582471842,2.372247246033571,0
5981.7449431646655,4.748986180287751,1
5997.225341140817,9.454950972043074,3
5997.370679784511,3.3358296766771565,1
5998.123232536454,13.672705647292563,3
6001.24909361342,5.600044837755031,2
6018.337212819635,13.022909635521946,3
6018.422367732841,3.1958990233545364,1
6021.383041023353,1.6277783160593113,0
6027.340744706191,8.770895894581285,3
6029.8031537203315,5.997237335668653,2
6030.862115073047,8.63112334074672,3
6031.373376949956,0.3988617080033326,0
6042.120963387096,15.729295120557435,3
6048.82141182356,5.08272780229407,2
6061.89418264204,10.734927707996873,3
6071.823978157788,6.253473731381259,2
6074.245767079235,6.340583588221708,2
6074.642038704904,1.7556252037628544,0
6076.215668420412,1.5138551705680032,0
6084.659024523625,0.8363977469975026,0
6097.618859817989,3.4271673366399473,1
6099.787052131601,4.797598217191845,1
6101.52245866887,5.5723666363908935,2
6105.077619834235,1.6193815962531666,0
6129.136257203629,1.999094443773551,0
6154.346184924966,0.9506105448017877,0
6162.124966418963,3.338536697900655,1
6164.868387725318,0.9771139281205241,0
6193.590055481288,1.2775326477831763,0
6208.45369567992,3.233275413164665,1
6211.3465912901665,3.2267157819699444,1
6212.510188110647,1.4404827257056865,0
6227.296942760121,2.508375254974644,1
6243.202410160426,0.727833803316687,0
6247.676256489343,3.015181181415712,1
6248.804897362972,5.641048076915864,2
6265.784530316447,1.9064325473050288,0
6280.729567331287,0.013134502857819816,0
6281.355191402474,4.859730526569525,1
6283.095130714772,8.258624717879988,3
6306.807208224014,0.5117801610779044,0
6307.628531142983,14.963396076989653,3
6309.739519372863,4.270425453498278,1
6328.447624186245,1.8192232145460718,0
6338.678583669639,4.303795937543143,1
6344.131722233202,3.835517095547971,1
6360.925783931794,16.14793113122771,3
6361.67544390477,1.1430873245363309,0
6373.558941631872,2.487120857829327,0
6378.368764839168,1.4133506653135575,0
6380.071845636856,9.033083733891388,3
6384.619847812869,3.259937237458293,1
6385.5788740583375,4.888851807623575,1
6398.841220693509,5.204554719111864,2
6414.05876773501,3.6451260199296587,1
6426.849461764328,2.292850754742871,0
6447.221734291074,0.5233206444690273,0
6464.85101885467,1.928147712079152,0
6478.609096270856,4.627991017473454,1
6486.982846304231,8.170111633795397,3
6489.915549681239,4.537862287036474,1
6502.003199942719,9.283405137905113,3
6503.268145375766,6.542110560594607,2
6536.0824693339955,15.20783032508557,3
6537.471479042964,6.895883217838557,2
6537.512296436465,11.64382197480102,3
6559.621232508318,0.29736665805335144,0
6589.22255077901,3.2731900678367136,1
6592.467008241488,1.5771220126069136,0
6598.0347498660685,10.525578260447057,3
6614.899579749128,1.2618805380303666,0
6634.714815955229,3.135937531464226,1
6636.44401734245,3.8312649067836912,1
6636.988854586249,5.772157217121636,2
6641.175961538521,18.205103868824217,3
6646.345113452547,4.882739846022677,1
6663.246801822221,6.465356859489596,2
6730.5156276236685,0.37104730905549377,0
6739.93557950713,9.897344124034259,3
6749.850819810519,7.25229944619459,2
6750.293426010556,0.3606631933457944,0
6751.268596939373,1.7696595285553396,0
6777.216404646756,3.994111916548376,1
6779.442573811168,12.511972323777591,3
6793.677349946911,5.058270980976608,2
6796.727857768776,7.6365922735809955,3
6804.495601935268,1.0246574563861603,0
6819.172731832885,1.015370976103132,0
6823.319426420996,7.446152649850603,2
6824.06008057356,0.4545099435048517,0
6831.875805399158,2.71432304007343,1
6838.134506918347,5.628248765123362,2
6841.3387643882825,3.16351005634717,1
6848.774598948246,3.516889170555866,1
6874.691804485628,10.46054660603787,3
